IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack,Dataset
172.31.67.124,50310,54.225.193.160,443,6,91.178,121267,343,43821,334,30,30,26,4294764,203,203,128,128,1500,40,40,1500,121267.0,43821.0,4469,109,0,0,4752000,1712000,445,2,114,114,2,64240,65535,29952,117,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
47.52.65.5,51313,172.31.67.18,445,6,41.0,132,3,132,3,23,19,22,0,0,0,106,106,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,8192,8192,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.180,44188,192.168.1.190,53,17,0.0,69,1,117,1,0,0,0,0,0,0,0,0,117,69,69,117,69.0,117.0,0,0,0,0,552000,936000,2,0,0,0,0,0,0,0,0,24190,1,604800,0.0,0,Benign,NF-ToN-IoT-v2
43.226.38.34,16436,172.31.65.125,3389,6,0.0,1596,11,660,6,30,30,26,0,0,0,100,100,576,40,40,576,1596.0,660.0,0,0,0,0,12768000,5280000,12,3,1,1,0,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.49,56196,172.31.0.2,53,17,0.0,140,2,366,2,0,0,0,0,0,0,128,128,183,70,70,183,140.0,366.0,0,0,0,0,1120000,2928000,2,2,0,0,0,0,0,0,0,19148,1,37,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.65.72,53287,216.58.198.66,443,6,91.126,2056,20,5538,16,219,219,27,0,0,0,128,128,1470,40,40,1470,2056.0,5538.0,0,0,0,0,16448000,44304000,27,3,1,2,3,8192,42780,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
85.105.68.221,49862,172.31.66.42,445,6,0.0,707,6,550,5,30,26,30,0,0,0,100,100,185,40,40,185,707.0,550.0,0,0,0,0,5656000,4400000,6,5,0,0,0,16425,8192,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.114,65233,172.31.0.2,53,17,0.0,64,1,96,1,0,0,0,0,0,0,128,128,96,64,64,96,128.0,192.0,0,0,0,0,1024000,1152000,4,0,0,0,0,0,0,0,0,42529,1,12,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,54883,192.168.1.49,1090,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.66.46,64614,172.31.0.2,53,17,5.24,75,1,203,1,0,0,0,0,0,0,0,0,203,75,75,203,75.0,203.0,0,0,0,0,600000,1624000,1,1,0,0,0,0,0,0,0,18386,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.64.96,51500,64.30.228.118,443,6,0.0,326,3,131,3,222,218,30,0,0,0,128,128,234,40,40,234,326.0,131.0,0,0,0,0,2608000,1048000,5,1,0,0,0,65170,35300,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,51600,192.168.1.49,55055,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.67.67,51415,23.196.127.61,443,6,0.0,1692,22,7972,23,223,223,30,4294952,15,15,128,128,1500,40,40,1500,1692.0,7972.0,410,10,0,0,840000,3984000,35,2,3,1,4,8192,29200,39424,154,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,49948,192.168.1.49,5850,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
185.232.28.194,46187,172.31.67.31,33891,6,0.0,40,1,0,0,2,2,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,50063,192.168.1.152,49165,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.66.98,50223,172.31.0.2,53,17,5.126,61,1,317,1,0,0,0,0,0,0,0,0,317,61,61,317,61.0,317.0,0,0,0,0,488000,2536000,1,0,1,0,0,0,0,0,0,35488,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.122,62175,172.31.0.2,53,17,0.0,74,1,90,1,0,0,0,0,0,0,0,0,90,74,74,90,74.0,90.0,0,0,0,0,592000,720000,2,0,0,0,0,0,0,0,0,19313,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
213.202.230.226,58239,172.31.67.61,3389,6,0.0,1970,14,764,9,223,219,94,0,0,0,100,100,732,40,40,732,1970.0,764.0,0,0,0,0,15760000,6112000,19,1,2,1,0,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
59.166.0.2,53765,149.171.126.2,51537,6,0.0,2542,40,22432,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2542.0,22432.0,539,6,10796,13,20336000,179456000,64,2,0,2,14,24616,14480,6912,27,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
192.168.1.31,41122,192.168.1.49,15742,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.64.4,60351,172.31.0.2,53,17,5.2120000000000015,58,1,150,1,0,0,0,0,0,0,0,0,150,58,58,150,58.0,150.0,0,0,0,0,464000,1200000,1,1,0,0,0,0,0,0,0,35813,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.124,63542,172.31.0.2,53,17,5.126,60,1,88,1,0,0,0,0,0,0,0,0,88,60,60,88,60.0,88.0,0,0,0,0,480000,704000,2,0,0,0,0,0,0,0,0,60258,28,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
59.166.0.4,54518,149.171.126.9,1850,6,0.0,2750,44,25310,44,27,27,27,0,0,0,31,32,1352,52,52,1352,2750.0,25310.0,539,6,12235,14,22000000,202480000,70,0,0,2,16,26064,14480,6912,27,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
192.168.1.184,443,192.168.1.31,59232,6,0.0,4783,16,942,8,27,27,26,4294357,610,500,64,64,1406,52,52,1406,4783.0,942.0,2632,8,0,0,56000,8000,11,2,10,0,1,28960,29200,18432,72,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.31,50063,192.168.1.49,1029,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.31,55885,192.168.1.195,1301,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
59.166.0.4,59495,149.171.126.0,30493,6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
172.31.65.72,51640,23.219.88.74,80,6,7.0,906,11,1356,9,222,222,26,4294952,15,15,128,128,952,40,40,952,906.0,1356.0,246,6,0,0,448000,672000,18,0,1,1,0,8192,29200,62976,246,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.107,50281,159.26.124.160,80,6,7.0,172,4,128,3,19,19,19,0,0,0,128,128,52,40,40,52,172.0,128.0,0,0,0,0,1376000,1024000,7,0,0,0,0,64240,4380,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
59.166.0.0,43489,149.171.126.1,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
192.168.1.194,80,192.168.1.30,59336,6,7.0,120,2,104,2,18,18,16,4294951,16,16,64,64,60,52,52,60,120.0,104.0,0,0,0,0,56000,48000,4,0,0,0,0,5792,229,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.31,56302,192.168.1.195,5050,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
1.234.27.248,53586,172.31.65.58,3389,6,0.0,1520,9,1873,7,222,222,90,0,0,0,101,101,1213,40,40,1213,1520.0,1873.0,0,0,0,0,12160000,14984000,11,2,1,1,1,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.64.83,51542,169.254.169.254,80,6,7.0,373,5,700,5,219,219,91,0,0,0,128,128,528,40,40,528,373.0,700.0,0,0,0,0,2984000,5600000,8,1,0,1,0,8192,17922,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
59.166.0.2,63715,149.171.126.6,5190,6,0.0,1272,16,2572,18,27,27,27,0,0,0,31,32,828,52,52,828,1272.0,2572.0,372,3,970,3,10176000,20576000,30,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
172.17.0.5,40098,192.168.1.190,53,17,0.0,118,2,268,2,0,0,0,0,0,0,64,64,134,59,59,134,118.0,268.0,0,0,0,0,944000,2144000,2,2,0,0,0,0,0,0,0,47308,1,5183,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.31,45106,192.168.1.49,50000,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.184,443,192.168.1.31,33788,6,0.0,5000,15,676,5,25,25,24,4294404,563,500,64,64,1406,52,52,1406,524948.0,52624.0,2961,9,0,0,440000,2496000,7,1,11,0,1,243,251,37120,145,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.32,59100,192.168.1.46,1900,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.64.19,54655,172.31.0.2,53,17,5.12,59,1,131,1,0,0,0,0,0,0,0,0,131,59,59,131,59.0,131.0,0,0,0,0,472000,1048000,1,1,0,0,0,0,0,0,0,34198,28,25,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
59.166.0.8,37245,149.171.126.9,4194,17,0.0,512,4,304,4,0,0,0,0,0,0,31,32,140,52,52,140,512.0,304.0,0,0,0,0,4096000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
172.31.64.21,65316,172.31.0.2,53,17,0.0,136,2,340,2,0,0,0,0,0,0,128,128,170,68,68,170,136.0,340.0,0,0,0,0,1088000,2720000,2,2,0,0,0,0,0,0,0,56037,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.108,56980,172.31.0.2,53,17,0.0,54,1,70,1,0,0,0,0,0,0,0,0,70,54,54,70,54.0,70.0,0,0,0,0,432000,560000,2,0,0,0,0,0,0,0,0,57393,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.92,58742,172.31.0.2,53,17,0.0,76,1,92,1,0,0,0,0,0,0,0,0,92,76,76,92,76.0,92.0,0,0,0,0,608000,736000,2,0,0,0,0,0,0,0,0,33416,1,25,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.32,62484,192.168.1.195,1801,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.66.61,58074,172.31.0.2,53,17,0.0,79,1,140,1,0,0,0,0,0,0,0,0,140,79,79,140,79.0,140.0,0,0,0,0,632000,1120000,1,1,0,0,0,0,0,0,0,35166,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.65.81,50117,23.196.100.94,443,6,0.0,1775,21,29870,38,31,31,30,4294951,16,16,128,128,1500,40,40,1500,1775.0,29870.0,451,11,0,0,832000,14056000,35,1,4,0,19,8192,29200,49920,195,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.100,60500,172.31.0.2,53,17,5.178,105,1,233,1,0,0,0,0,0,0,0,0,233,105,105,233,105.0,233.0,0,0,0,0,840000,1864000,1,1,0,0,0,0,0,0,0,37702,1,45,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.113,62948,172.31.0.2,53,17,5.126,69,1,155,1,0,0,0,0,0,0,0,0,155,69,69,155,69.0,155.0,0,0,0,0,552000,1240000,1,1,0,0,0,0,0,0,0,21343,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
59.166.0.5,36218,149.171.126.9,21,6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0,Benign,NF-UNSW-NB15-v2
212.92.118.144,59057,172.31.65.56,3389,6,0.0,2367,10,2076,10,222,222,26,0,0,0,102,102,1213,40,40,1213,2367.0,2076.0,891,2,99,1,18936000,16608000,13,3,1,2,1,8192,64000,31488,123,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,33242,192.168.1.49,444,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.66.7,59516,172.31.0.2,53,17,0.0,70,1,86,1,0,0,0,0,0,0,0,0,86,70,70,86,70.0,86.0,0,0,0,0,560000,688000,2,0,0,0,0,0,0,0,0,24195,1,20,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
123.25.117.106,57231,172.31.66.14,3389,6,0.0,1476,8,2029,11,30,30,26,0,0,0,103,103,1213,40,40,1213,1476.0,2029.0,0,0,0,0,11808000,16232000,14,2,1,1,1,64492,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
46.17.97.4,18470,172.31.65.21,3389,6,0.0,1896,10,2139,10,223,219,94,0,0,0,100,100,1215,40,40,1215,1896.0,2139.0,0,0,0,0,15168000,17112000,12,5,1,1,1,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
59.166.0.1,58101,149.171.126.4,21,6,1.0,1817,33,2511,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2753.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign,NF-UNSW-NB15-v2
59.166.0.4,58713,149.171.126.4,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
192.168.1.32,48140,192.168.1.180,1074,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.69.17,64982,172.31.0.2,53,17,0.0,70,1,86,1,0,0,0,0,0,0,0,0,86,70,70,86,70.0,86.0,0,0,0,0,560000,688000,2,0,0,0,0,0,0,0,0,2691,1,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.152,80,192.168.1.35,50802,6,7.0,3126,7,2956,10,27,27,27,4294124,843,843,64,64,1500,52,52,1500,16641462.0,1562800.0,0,0,0,0,12264000,11584000,13,0,0,0,4,28960,29200,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.190,80,192.168.1.30,33906,6,7.0,60,1,52,1,18,18,16,0,0,0,0,0,60,52,52,60,60.0,52.0,0,0,0,0,480000,416000,2,0,0,0,0,28960,229,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.67.45,52132,13.84.220.179,80,6,7.125,1685,11,1505,8,219,219,27,4294952,15,15,128,128,780,40,40,780,1685.0,1505.0,41,1,0,0,840000,752000,13,1,3,2,0,8192,14600,10496,41,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.184,443,192.168.1.31,51994,6,91.0,164,3,216,4,19,19,18,4294467,500,500,64,64,60,52,52,60,52112.0,52164.0,0,0,0,0,416000,8000,7,0,0,0,0,28960,29200,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.66.77,57960,172.31.0.2,53,17,0.0,74,1,122,1,0,0,0,0,0,0,128,128,122,74,74,122,148.0,244.0,0,0,0,0,1184000,1464000,4,0,0,0,0,0,0,0,0,5914,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,50520,192.168.1.195,63331,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.65.32,49694,172.31.0.2,53,17,0.0,59,1,91,1,0,0,0,0,0,0,0,0,91,59,59,91,59.0,91.0,0,0,0,0,472000,728000,2,0,0,0,0,0,0,0,0,50032,1,29,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.86,54523,172.31.0.2,53,17,5.126,66,1,82,1,0,0,0,0,0,0,0,0,82,66,66,82,66.0,82.0,0,0,0,0,528000,656000,2,0,0,0,0,0,0,0,0,36373,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
152.101.118.11,65111,172.31.67.108,3389,6,0.0,1384,8,1721,7,30,30,26,0,0,0,98,98,1189,40,40,1189,1384.0,1721.0,0,0,0,0,11072000,13768000,10,3,0,1,1,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
178.136.2.253,51785,172.31.66.113,3389,6,0.0,1476,8,1873,7,30,30,26,0,0,0,103,103,1213,40,40,1213,1476.0,1873.0,0,0,0,0,11808000,14984000,10,2,1,1,1,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.66,56239,172.31.0.2,53,17,5.24,75,1,156,1,0,0,0,0,0,0,0,0,156,75,75,156,75.0,156.0,0,0,0,0,600000,1248000,1,1,0,0,0,0,0,0,0,40176,28,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
213.202.230.219,58026,172.31.65.76,3389,6,0.0,2010,14,2143,10,223,219,30,0,0,0,100,100,1219,40,40,1219,2010.0,2143.0,0,0,0,0,16080000,17144000,16,5,1,1,1,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
110.138.97.191,56622,172.31.67.111,445,6,0.0,707,6,528,5,30,26,30,0,0,0,97,97,187,40,40,187,707.0,528.0,0,0,0,0,5656000,4224000,6,5,0,0,0,16698,8192,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.66.91,54953,172.31.0.2,53,17,0.0,64,1,125,1,0,0,0,0,0,0,0,0,125,64,64,125,64.0,125.0,0,0,0,0,512000,1000000,2,0,0,0,0,0,0,0,0,22862,28,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
42.83.84.90,51658,172.31.67.16,445,6,41.0,132,3,132,3,23,19,22,0,0,0,103,103,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,16560,8192,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
59.166.0.3,44076,149.171.126.6,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,3320,3,12640000,81344000,18,0,6,0,6,10136,8688,16896,66,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
192.168.1.31,40545,192.168.1.152,2007,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.66.87,50561,209.85.202.149,443,6,91.126,934,10,3695,9,223,223,27,0,0,0,128,128,1470,40,40,1470,934.0,3695.0,0,0,0,0,7472000,29560000,13,3,1,0,2,8192,42780,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.64.104,60176,172.31.0.2,53,17,5.24,74,1,155,1,0,0,0,0,0,0,0,0,155,74,74,155,74.0,155.0,0,0,0,0,592000,1240000,1,1,0,0,0,0,0,0,0,17348,28,44,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.68.13,50302,172.31.0.2,53,17,5.126,79,1,107,1,0,0,0,0,0,0,0,0,107,79,79,107,79.0,107.0,0,0,0,0,632000,856000,2,0,0,0,0,0,0,0,0,6164,28,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.122,64817,172.31.0.2,53,17,0.0,59,1,106,1,0,0,0,0,0,0,0,0,106,59,59,106,59.0,106.0,0,0,0,0,472000,848000,2,0,0,0,0,0,0,0,0,26097,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
149.171.126.7,48247,59.166.0.9,7526,6,0.0,6558,22,1004,17,25,25,25,0,0,0,29,30,1352,52,52,1352,6558.0,1004.0,2967,5,164,2,52464000,8032000,35,0,0,0,4,14480,27512,38656,151,0,0,0,0.0,0,Benign,NF-UNSW-NB15-v2
172.31.64.54,50550,63.140.32.252,443,6,0.0,802,11,4258,15,27,27,27,4294952,15,15,128,128,1500,40,40,1500,802.0,4258.0,41,1,0,0,400000,2128000,20,3,0,1,2,64240,6506,10496,41,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.101,52517,172.31.0.2,53,17,0.0,60,1,156,1,0,0,0,0,0,0,0,0,156,60,60,156,60.0,156.0,0,0,0,0,480000,1248000,1,1,0,0,0,0,0,0,0,46811,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,39488,192.168.1.194,9595,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.31,62392,192.168.1.195,2381,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.65.71,57583,172.31.0.2,53,17,5.126,66,1,162,1,0,0,0,0,0,0,0,0,162,66,66,162,66.0,162.0,0,0,0,0,528000,1296000,1,1,0,0,0,0,0,0,0,33076,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,46363,192.168.1.190,1106,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
192.168.1.31,54205,192.168.1.152,52822,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
172.31.67.54,51447,66.150.118.48,80,6,7.0,992,5,695,3,27,27,27,0,0,0,128,128,820,40,40,820,992.0,695.0,0,0,0,0,7936000,5560000,6,0,0,2,0,8192,14600,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.64.125,52278,54.148.143.136,443,6,91.178,1481,15,3870,14,27,27,27,0,0,0,128,128,1500,40,40,1500,1481.0,3870.0,205,5,0,0,11848000,30960000,22,4,0,1,2,64240,31088,52480,205,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
145.239.183.169,55244,172.31.64.46,3389,6,0.0,1600,11,1873,7,222,222,26,0,0,0,103,103,1213,40,40,1213,1600.0,1873.0,0,0,0,0,12800000,14984000,13,2,1,1,1,8192,64000,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.64.18,61140,172.31.0.2,53,17,5.239,66,1,118,1,0,0,0,0,0,0,0,0,118,66,66,118,66.0,118.0,0,0,0,0,528000,944000,2,0,0,0,0,0,0,0,0,1774,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
192.168.1.31,42372,192.168.1.152,7106,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,0,Benign,NF-ToN-IoT-v2
59.166.0.2,55660,149.171.126.1,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,31945,1,60,0.0,0,Benign,NF-UNSW-NB15-v2
172.31.67.37,53285,172.31.0.2,53,17,0.0,74,1,90,1,0,0,0,0,0,0,0,0,90,74,74,90,74.0,90.0,0,0,0,0,592000,720000,2,0,0,0,0,0,0,0,0,31525,1,60,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
172.31.67.124,49465,216.58.198.66,443,6,91.126,2107,23,4583,20,27,27,27,4294952,15,15,128,128,1470,40,40,1470,2107.0,4583.0,0,0,0,0,1048000,2288000,33,5,3,0,2,8192,42780,0,0,0,0,0,0.0,0,Benign,NF-CSE-CIC-IDS2018-v2
