IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack,Dataset
192.168.100.150,35200,192.168.100.3,22,6,92.0,1606,14,3380,16,27,27,27,0,0,0,64,64,1500,52,52,1500,1606.0,3380.0,0,0,0,0,12848000,27040000,22,5,0,2,1,29200,28960,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.149,46159,192.168.100.6,445,6,41.0,4525,6,204,4,31,27,22,0,0,0,64,64,2948,40,40,2948,4525.0,204.0,0,0,0,0,36200000,1632000,7,1,0,0,1,29200,8192,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43717,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.6,0,192.168.100.149,0,1,0.0,50400,900,0,0,0,0,0,4293623,1344,0,128,128,56,56,0,56,2240028000.0,0.0,0,0,0,0,328000,0,900,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,504,9,0,0,0,0,0,4293780,1187,0,64,64,56,56,0,56,112392.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,44025,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43297,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54859,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54784,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43038,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.6,49160,192.168.100.149,4444,6,0.0,60492771,1615,270614,1332,30,26,30,4294780,187,187,128,128,64280,40,40,64280,60492771.0,270614.0,36040,25,0,0,2574160000,11512000,1339,82,5,5,310,8192,29200,51200,200,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.150,36766,192.168.100.3,22,6,92.0,1674,15,3380,16,27,27,27,0,0,0,64,64,1500,52,52,1500,1674.0,3380.0,0,0,0,0,13392000,27040000,23,5,0,2,1,29200,28960,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43490,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.150,35058,192.168.100.3,22,6,92.0,186,3,164,3,30,26,22,0,0,0,64,64,74,52,52,74,186.0,164.0,0,0,0,0,1488000,1312000,6,0,0,0,0,29200,28960,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.150,0,1,0.0,504,9,0,0,0,0,0,4293545,1422,0,64,64,56,56,0,56,280224.0,0.0,0,0,0,0,8000,0,9,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54964,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.149,39892,192.168.100.3,22,6,92.0,1658,15,3380,16,27,27,27,0,0,0,64,64,1500,52,52,1500,1658.0,3380.0,0,0,0,0,13264000,27040000,23,5,0,2,1,29200,28960,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43295,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54845,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.150,0,1,0.0,168,3,0,0,0,0,0,4293777,1190,0,64,64,56,56,0,56,56112.0,0.0,0,0,0,0,448000,0,3,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.6,0,192.168.100.149,0,1,0.0,235200,4200,0,0,0,0,0,4293498,1469,0,128,128,56,56,0,56,50400184800.0,0.0,0,0,0,0,1320000,0,4200,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,1476,6,0,0,0,0,0,4294560,407,0,64,64,356,136,0,356,492984.0,0.0,0,0,0,0,48000,0,0,3,3,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,224,4,0,0,0,0,0,4293857,1110,0,64,64,56,56,0,56,112112.0,0.0,0,0,0,0,448000,0,4,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,55383,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.150,0,192.168.100.3,0,1,0.0,524,4,0,0,0,0,0,4294748,219,0,38,64,178,84,0,178,524.0,0.0,0,0,0,0,16000,0,2,2,0,0,0,0,0,2048,8,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.149,0,192.168.100.6,0,1,0.0,120,3,0,0,0,0,0,4294607,360,0,64,64,40,40,0,40,8040.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3328,13,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54954,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,44000,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.149,0,192.168.100.6,0,1,0.0,540,6,0,0,0,0,0,4294561,406,0,39,64,148,32,0,148,32508.0,0.0,0,0,0,0,8000,0,3,3,0,0,0,0,0,4352,17,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,42968,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,168,3,0,0,0,0,0,4294001,966,0,64,64,56,56,0,56,11256.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,55077,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43366,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,168,3,0,0,0,0,0,4294201,766,0,64,64,56,56,0,56,168.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54893,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.150,0,192.168.100.3,0,1,0.0,168,2,0,0,0,0,0,4294780,187,0,64,64,84,84,0,84,168.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2171,8,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.150,0,1,0.0,336,6,0,0,0,0,0,4293545,1422,0,64,64,56,56,0,56,56168112.0,0.0,0,0,0,0,448000,0,6,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.150,0,1,0.0,672,12,0,0,0,0,0,4293514,1453,0,64,64,56,56,0,56,56392224.0,0.0,0,0,0,0,448000,0,12,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54992,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.150,0,1,0.0,168,3,0,0,0,0,0,4293639,1328,0,64,64,56,56,0,56,565656.0,0.0,0,0,0,0,448000,0,3,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.150,0,192.168.100.3,0,1,0.0,168,2,0,0,0,0,0,4294779,188,0,64,64,84,84,0,84,8484.0,0.0,0,0,0,0,672000,0,2,0,0,0,0,0,0,2171,8,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,55622,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,524,4,0,0,0,0,0,4294748,219,0,64,64,178,84,0,178,524.0,0.0,0,0,0,0,16000,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.149,39950,192.168.100.3,22,6,92.0,1658,15,3380,16,27,27,27,0,0,0,64,64,1500,52,52,1500,1658.0,3380.0,0,0,0,0,13264000,27040000,23,5,0,2,1,29200,28960,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,44052,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,224,4,0,0,0,0,0,4294030,937,0,64,64,56,56,0,56,112112.0,0.0,0,0,0,0,448000,0,4,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.149,0,192.168.100.3,0,1,0.0,252,3,0,0,0,0,0,4294592,375,0,64,64,84,84,0,84,252.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,2171,8,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.149,39998,192.168.100.3,22,6,92.0,1658,15,3380,16,27,27,27,4294951,16,16,64,64,1500,52,52,1500,1658.0,3380.0,0,0,0,0,776000,1584000,23,5,0,2,1,29200,28960,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54894,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43726,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43901,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.6,0,192.168.100.149,0,1,0.0,84000,1500,0,0,0,0,0,4293405,1562,0,128,128,56,56,0,56,112002800044800.0,0.0,0,0,0,0,528000,0,1500,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,55217,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,112,2,0,0,0,0,0,4294498,469,0,64,64,56,56,0,56,5656.0,0.0,0,0,0,0,448000,0,2,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43862,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,44007,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.149,37145,192.168.100.6,445,6,41.0,4525,6,204,4,31,27,22,0,0,0,64,64,2948,40,40,2948,4525.0,204.0,0,0,0,0,36200000,1632000,7,1,0,0,1,29200,8192,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43044,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.149,44329,192.168.100.6,445,6,41.0,4525,6,204,4,31,27,22,0,0,0,64,64,2948,40,40,2948,4525.0,204.0,0,0,0,0,36200000,1632000,7,1,0,0,1,29200,8192,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,504,9,0,0,0,0,0,4293404,1563,0,64,64,56,56,0,56,56280168.0,0.0,0,0,0,0,24000,0,9,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,560,10,0,0,0,0,0,4293430,1537,0,64,64,56,56,0,56,16833656.0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.6,0,192.168.100.149,0,1,0.0,56056,1001,0,0,0,0,0,4293404,1563,0,128,128,56,56,0,56,2245633600.0,0.0,0,0,0,0,424000,0,1001,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43423,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,224,4,0,0,0,0,0,4294030,937,0,64,64,56,56,0,56,16856.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43857,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.150,35242,192.168.100.3,22,6,92.0,1530,14,3328,15,31,31,26,0,0,0,64,64,1500,40,40,1500,1530.0,3328.0,0,0,0,0,12240000,26624000,21,5,0,2,1,29200,28960,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,42985,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.150,0,1,0.0,168,3,0,0,0,0,0,4293827,1140,0,64,64,56,56,0,56,56112.0,0.0,0,0,0,0,448000,0,3,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,55599,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,55225,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,55292,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.150,0,1,0.0,168,3,0,0,0,0,0,4293685,1282,0,64,64,56,56,0,56,565656.0,0.0,0,0,0,0,448000,0,3,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,448,8,0,0,0,0,0,4293560,1407,0,64,64,56,56,0,56,112336.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.149,4444,192.168.100.6,49160,6,0.0,25544,217,11806648,305,24,24,24,4294936,31,31,64,64,64280,40,40,64280,25544.0,11806648.0,0,0,0,0,6384000,2951656000,110,181,13,2,4,21216,256,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,55059,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.6,0,192.168.100.149,0,1,0.0,89600,1600,0,0,0,0,0,4293374,1593,0,128,128,56,56,0,56,3920050400.0,0.0,0,0,0,0,496000,0,1600,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,44028,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43944,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.149,38687,192.168.100.6,445,6,41.0,4525,6,204,4,31,27,22,0,0,0,64,64,2948,40,40,2948,4525.0,204.0,0,0,0,0,36200000,1632000,7,1,0,0,1,29200,8192,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.6,0,192.168.100.149,0,1,0.0,78400,1400,0,0,0,0,0,4293576,1391,0,128,128,56,56,0,56,11200616005600.0,0.0,0,0,0,0,808000,0,1400,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.150,0,1,0.0,168,3,0,0,0,0,0,4293921,1046,0,64,64,56,56,0,56,11256.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.149,0,1,0.0,168,3,0,0,0,0,0,4293858,1109,0,64,64,56,56,0,56,56112.0,0.0,0,0,0,0,448000,0,3,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43730,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43378,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54946,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54928,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54974,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,55381,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43960,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.6,0,192.168.100.149,0,1,0.0,128800,2300,0,0,0,0,0,4293576,1391,0,128,128,56,56,0,56,3920089600.0,0.0,0,0,0,0,776000,0,2300,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54768,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.150,0,1,0.0,168,3,0,0,0,0,0,4293749,1218,0,64,64,56,56,0,56,11256.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.150,36870,192.168.100.3,22,6,92.0,186,3,164,3,30,26,22,0,0,0,64,64,74,52,52,74,186.0,164.0,0,0,0,0,1488000,1312000,6,0,0,0,0,29200,28960,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43949,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,0,192.168.100.150,0,1,0.0,168,3,0,0,0,0,0,4294223,744,0,64,64,56,56,0,56,168.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.150,36830,192.168.100.3,22,6,92.0,1658,15,3380,16,27,27,27,0,0,0,64,64,1500,52,52,1500,1658.0,3380.0,0,0,0,0,13264000,27040000,23,5,0,2,1,29200,28960,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,54858,192.168.100.149,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.6,0,192.168.100.149,0,1,0.0,28000,500,0,0,0,0,0,4293920,1047,0,128,128,56,56,0,56,1680011200.0,0.0,0,0,0,0,424000,0,500,0,0,0,0,0,0,771,3,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.3,43484,192.168.100.150,4433,6,0.0,60,1,40,1,22,2,20,0,0,0,0,0,60,40,40,60,60.0,40.0,0,0,0,0,480000,320000,2,0,0,0,0,29200,0,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
192.168.100.150,35134,192.168.100.3,22,6,92.0,186,3,164,3,30,26,22,0,0,0,64,64,74,52,52,74,186.0,164.0,0,0,0,0,1488000,1312000,6,0,0,0,0,29200,28960,0,0,0,0,0,0.0,1,Theft,NF-BoT-IoT-v2
